TraceName,DRAM,Cpus,BlockSize,MSHR,Partitioning,Latency,ROB,Weight,IPC
649,True,4,2048,64,basic,0,1600,0.0486947,0.121534180048
649,True,4,2048,16,basic,0,1600,0.157247,0.26344061651
649,True,4,2048,1,basic,0,1600,0.157247,0.26339344241
649,True,4,2048,256,basic,0,1600,0.157247,0.26344061651
649,True,4,2048,4,basic,0,1600,0.157247,0.26344061651
649,True,4,2048,64,basic,0,1600,0.157247,0.26344061651
649,True,4,2048,16,basic,0,1600,0.20726,0.3771841836
649,True,4,2048,1,basic,0,1600,0.20726,0.3599422242
649,True,4,2048,256,basic,0,1600,0.20726,0.3771841836
649,True,4,2048,4,basic,0,1600,0.20726,0.3771758932
649,True,4,2048,64,basic,0,1600,0.20726,0.3771841836
649,True,4,2048,16,basic,0,1600,0.497231,1.2390499288999999
649,True,4,2048,1,basic,0,1600,0.497231,1.2371007833799998
649,True,4,2048,256,basic,0,1600,0.497231,1.2390499288999999
649,True,4,2048,4,basic,0,1600,0.497231,1.2390499288999999
649,True,4,2048,64,basic,0,1600,0.497231,1.2390499288999999
